time,x,y,z,value
0,-5,-5,0,-6.90366e-14
0,-5,-4.58333,0,-7.18892e-14
0,-5,-4.16667,0,-7.60176e-14
0,-5,-3.75,0,-8.15777e-14
0,-5,-3.33333,0,-8.88231e-14
0,-5,-2.91667,0,-9.81096e-14
0,-5,-2.5,0,-1.09891e-13
0,-5,-2.08333,0,-1.24672e-13
0,-5,-1.66667,0,-1.42858e-13
0,-5,-1.25,0,-1.64393e-13
0,-5,-0.833333,0,-1.88137e-13
0,-5,-0.416667,0,-2.11315e-13
0,-5,0,0,-2.29971e-13
0,-5,0.416667,0,-2.4085e-13
0,-5,0.833333,0,-2.42901e-13
0,-5,1.25,0,-2.36672e-13
0,-5,1.66667,0,-2.23006e-13
0,-5,2.08333,0,-2.03078e-13
0,-5,2.5,0,-1.79211e-13
0,-5,2.91667,0,-1.54638e-13
0,-5,3.33333,0,-1.32107e-13
0,-5,3.75,0,-1.12998e-13
0,-5,4.16667,0,-9.75111e-14
0,-5,4.58333,0,-8.5243e-14
0,-5,5,0,-7.38754e-14
0,-4.58333,-5,0,-7.20688e-14
0,-4.58333,-4.58333,0,-7.63132e-14
0,-4.58333,-4.16667,0,-8.22745e-14
0,-4.58333,-3.75,0,-9.0368e-14
0,-4.58333,-3.33333,0,-1.0125e-13
0,-4.58333,-2.91667,0,-1.15919e-13
0,-4.58333,-2.5,0,-1.35828e-13
0,-4.58333,-2.08333,0,-1.62901e-13
0,-4.58333,-1.66667,0,-1.98885e-13
0,-4.58333,-1.25,0,-2.42595e-13
0,-4.58333,-0.833333,0,-2.84411e-13
0,-4.58333,-0.416667,0,-3.07991e-13
0,-4.58333,0,0,-3.08954e-13
0,-4.58333,0.416667,0,-2.98796e-13
0,-4.58333,0.833333,0,-2.88209e-13
0,-4.58333,1.25,0,-2.81254e-13
0,-4.58333,1.66667,0,-2.77414e-13
0,-4.58333,2.08333,0,-2.72202e-13
0,-4.58333,2.5,0,-2.5731e-13
0,-4.58333,2.91667,0,-2.27312e-13
0,-4.58333,3.33333,0,-1.88722e-13
0,-4.58333,3.75,0,-1.52685e-13
0,-4.58333,4.16667,0,-1.2422e-13
0,-4.58333,4.58333,0,-1.03127e-13
0,-4.58333,5,0,-7.42491e-14
0,-4.16667,-5,0,-7.58069e-14
0,-4.16667,-4.58333,0,-8.17193e-14
0,-4.16667,-4.16667,0,-9.00421e-14
0,-4.16667,-3.75,0,-1.01661e-13
0,-4.16667,-3.33333,0,-1.18067e-13
0,-4.16667,-2.91667,0,-1.41768e-13
0,-4.16667,-2.5,0,-1.76828e-13
0,-4.16667,-2.08333,0,-2.28249e-13
0,-4.16667,-1.66667,0,-2.92945e-13
0,-4.16667,-1.25,0,-3.35743e-13
0,-4.16667,-0.833333,0,-3.24261e-13
0,-4.16667,-0.416667,0,-2.90258e-13
0,-4.16667,0,0,-2.60982e-13
0,-4.16667,0.416667,0,-2.40743e-13
0,-4.16667,0.833333,0,-2.28169e-13
0,-4.16667,1.25,0,-2.22001e-13
0,-4.16667,1.66667,0,-2.21876e-13
0,-4.16667,2.08333,0,-2.28143e-13
0,-4.16667,2.5,0,-2.40835e-13
0,-4.16667,2.91667,0,-2.55254e-13
0,-4.16667,3.33333,0,-2.52867e-13
0,-4.16667,3.75,0,-2.17236e-13
0,-4.16667,4.16667,0,-1.69735e-13
0,-4.16667,4.58333,0,-1.31896e-13
0,-4.16667,5,0,-7.5375e-14
0,-3.75,-5,0,-8.01787e-14
0,-3.75,-4.58333,0,-8.80973e-14
0,-3.75,-4.16667,0,-9.94693e-14
0,-3.75,-3.75,0,-1.16026e-13
0,-3.75,-3.33333,0,-1.4095e-13
0,-3.75,-2.91667,0,-1.80153e-13
0,-3.75,-2.5,0,-2.42847e-13
0,-3.75,-2.08333,0,-3.25428e-13
0,-3.75,-1.66667,0,-3.57582e-13
0,-3.75,-1.25,0,-3.15172e-13
0,-3.75,-0.833333,0,-2.68877e-13
0,-3.75,-0.416667,0,-2.36885e-13
0,-3.75,0,0,-2.15439e-13
0,-3.75,0.416667,0,-2.00701e-13
0,-3.75,0.833333,0,-1.90578e-13
0,-3.75,1.25,0,-1.84162e-13
0,-3.75,1.66667,0,-1.8133e-13
0,-3.75,2.08333,0,-1.82598e-13
0,-3.75,2.5,0,-1.89189e-13
0,-3.75,2.91667,0,-2.03138e-13
0,-3.75,3.33333,0,-2.25944e-13
0,-3.75,3.75,0,-2.47744e-13
0,-3.75,4.16667,0,-2.30938e-13
0,-3.75,4.58333,0,-1.78492e-13
0,-3.75,5,0,-7.76458e-14
0,-3.33333,-5,0,-8.50724e-14
0,-3.33333,-4.58333,0,-9.53713e-14
0,-3.33333,-4.16667,0,-1.10626e-13
0,-3.33333,-3.75,0,-1.34033e-13
0,-3.33333,-3.33333,0,-1.72049e-13
0,-3.33333,-2.91667,0,-2.37104e-13
0,-3.33333,-2.5,0,-3.35103e-13
0,-3.33333,-2.08333,0,-3.76999e-13
0,-3.33333,-1.66667,0,-3.21226e-13
0,-3.33333,-1.25,0,-2.68708e-13
0,-3.33333,-0.833333,0,-2.35112e-13
0,-3.33333,-0.416667,0,-2.12931e-13
0,-3.33333,0,0,-1.97069e-13
0,-3.33333,0.416667,0,-1.84958e-13
0,-3.33333,0.833333,0,-1.75436e-13
0,-3.33333,1.25,0,-1.68111e-13
0,-3.33333,1.66667,0,-1.63049e-13
0,-3.33333,2.08333,0,-1.60651e-13
0,-3.33333,2.5,0,-1.61691e-13
0,-3.33333,2.91667,0,-1.67541e-13
0,-3.33333,3.33333,0,-1.80617e-13
0,-3.33333,3.75,0,-2.04402e-13
0,-3.33333,4.16667,0,-2.35617e-13
0,-3.33333,4.58333,0,-2.31715e-13
0,-3.33333,5,0,-8.20792e-14
0,-2.91667,-5,0,-9.03121e-14
0,-2.91667,-4.58333,0,-1.03347e-13
0,-2.91667,-4.16667,0,-1.23387e-13
0,-2.91667,-3.75,0,-1.56014e-13
0,-2.91667,-3.33333,0,-2.13411e-13
0,-2.91667,-2.91667,0,-3.14605e-13
0,-2.91667,-2.5,0,-4.00064e-13
0,-2.91667,-2.08333,0,-3.49088e-13
0,-2.91667,-1.66667,0,-2.8698e-13
0,-2.91667,-1.25,0,-2.49078e-13
0,-2.91667,-0.833333,0,-2.25166e-13
0,-2.91667,-0.416667,0,-2.08199e-13
0,-2.91667,0,0,-1.94692e-13
0,-2.91667,0.416667,0,-1.83063e-13
0,-2.91667,0.833333,0,-1.72766e-13
0,-2.91667,1.25,0,-1.63813e-13
0,-2.91667,1.66667,0,-1.56494e-13
0,-2.91667,2.08333,0,-1.51239e-13
0,-2.91667,2.5,0,-1.48608e-13
0,-2.91667,2.91667,0,-1.49435e-13
0,-2.91667,3.33333,0,-1.55145e-13
0,-2.91667,3.75,0,-1.68392e-13
0,-2.91667,4.16667,0,-1.93619e-13
0,-2.91667,4.58333,0,-2.29221e-13
0,-2.91667,5,0,-9.08041e-14
0,-2.5,-5,0,-9.56384e-14
0,-2.5,-4.58333,0,-1.11654e-13
0,-2.5,-4.16667,0,-1.37267e-13
0,-2.5,-3.75,0,-1.8158e-13
0,-2.5,-3.33333,0,-2.65092e-13
0,-2.5,-2.91667,0,-3.93878e-13
0,-2.5,-2.5,0,-3.99475e-13
0,-2.5,-2.08333,0,-3.2442e-13
0,-2.5,-1.66667,0,-2.76945e-13
0,-2.5,-1.25,0,-2.49416e-13
0,-2.5,-0.833333,0,-2.31219e-13
0,-2.5,-0.416667,0,-2.16918e-13
0,-2.5,0,0,-2.03901e-13
0,-2.5,0.416667,0,-1.91185e-13
0,-2.5,0.833333,0,-1.78777e-13
0,-2.5,1.25,0,-1.67181e-13
0,-2.5,1.66667,0,-1.57021e-13
0,-2.5,2.08333,0,-1.48854e-13
0,-2.5,2.5,0,-1.43161e-13
0,-2.5,2.91667,0,-1.40473e-13
0,-2.5,3.33333,0,-1.41613e-13
0,-2.5,3.75,0,-1.48124e-13
0,-2.5,4.16667,0,-1.63117e-13
0,-2.5,4.58333,0,-1.92008e-13
0,-2.5,5,0,-1.05069e-13
0,-2.08333,-5,0,-1.00705e-13
0,-2.08333,-4.58333,0,-1.19714e-13
0,-2.08333,-4.16667,0,-1.51263e-13
0,-2.08333,-3.75,0,-2.08965e-13
0,-2.08333,-3.33333,0,-3.22113e-13
0,-2.08333,-2.91667,0,-4.42973e-13
0,-2.08333,-2.5,0,-3.87568e-13
0,-2.08333,-2.08333,0,-3.21429e-13
0,-2.08333,-1.66667,0,-2.85794e-13
0,-2.08333,-1.25,0,-2.65588e-13
0,-2.08333,-0.833333,0,-2.51522e-13
0,-2.08333,-0.416667,0,-2.38686e-13
0,-2.08333,0,0,-2.24707e-13
0,-2.08333,0.416667,0,-2.09103e-13
0,-2.08333,0.833333,0,-1.92702e-13
0,-2.08333,1.25,0,-1.76841e-13
0,-2.08333,1.66667,0,-1.62698e-13
0,-2.08333,2.08333,0,-1.51022e-13
0,-2.08333,2.5,0,-1.42212e-13
0,-2.08333,2.91667,0,-1.36541e-13
0,-2.08333,3.33333,0,-1.34409e-13
0,-2.08333,3.75,0,-1.36667e-13
0,-2.08333,4.16667,0,-1.45185e-13
0,-2.08333,4.58333,0,-1.63994e-13
0,-2.08333,5,0,-1.2072e-13
0,-1.66667,-5,0,-1.05106e-13
0,-1.66667,-4.58333,0,-1.26768e-13
0,-1.66667,-4.16667,0,-1.6381e-13
0,-1.66667,-3.75,0,-2.346e-13
0,-1.66667,-3.33333,0,-3.74367e-13
0,-1.66667,-2.91667,0,-4.66928e-13
0,-1.66667,-2.5,0,-3.92131e-13
0,-1.66667,-2.08333,0,-3.37698e-13
0,-1.66667,-1.66667,0,-3.1172e-13
0,-1.66667,-1.25,0,-2.98605e-13
0,-1.66667,-0.833333,0,-2.89063e-13
0,-1.66667,-0.416667,0,-2.77392e-13
0,-1.66667,0,0,-2.60717e-13
0,-1.66667,0.416667,0,-2.39243e-13
0,-1.66667,0.833333,0,-2.15535e-13
0,-1.66667,1.25,0,-1.92643e-13
0,-1.66667,1.66667,0,-1.72644e-13
0,-1.66667,2.08333,0,-1.56416e-13
0,-1.66667,2.5,0,-1.4409e-13
0,-1.66667,2.91667,0,-1.35538e-13
0,-1.66667,3.33333,0,-1.30729e-13
0,-1.66667,3.75,0,-1.29994e-13
0,-1.66667,4.16667,0,-1.34409e-13
0,-1.66667,4.58333,0,-1.46594e-13
0,-1.66667,5,0,-1.32996e-13
0,-1.25,-5,0,-1.08431e-13
0,-1.25,-4.58333,0,-1.31992e-13
0,-1.25,-4.16667,0,-1.73026e-13
0,-1.25,-3.75,0,-2.5361e-13
0,-1.25,-3.33333,0,-4.12505e-13
0,-1.25,-2.91667,0,-4.90571e-13
0,-1.25,-2.5,0,-4.16453e-13
0,-1.25,-2.08333,0,-3.72558e-13
0,-1.25,-1.66667,0,-3.57269e-13
0,-1.25,-1.25,0,-3.54467e-13
0,-1.25,-0.833333,0,-3.52811e-13
0,-1.25,-0.416667,0,-3.43369e-13
0,-1.25,0,0,-3.21012e-13
0,-1.25,0.416667,0,-2.87421e-13
0,-1.25,0.833333,0,-2.49763e-13
0,-1.25,1.25,0,-2.14926e-13
0,-1.25,1.66667,0,-1.86197e-13
0,-1.25,2.08333,0,-1.64011e-13
0,-1.25,2.5,0,-1.4763e-13
0,-1.25,2.91667,0,-1.36168e-13
0,-1.25,3.33333,0,-1.29009e-13
0,-1.25,3.75,0,-1.25993e-13
0,-1.25,4.16667,0,-1.27632e-13
0,-1.25,4.58333,0,-1.35616e-13
0,-1.25,5,0,-1.40272e-13
0,-0.833333,-5,0,-1.10357e-13
0,-0.833333,-4.58333,0,-1.34711e-13
0,-0.833333,-4.16667,0,-1.77278e-13
0,-0.833333,-3.75,0,-2.61477e-13
0,-0.833333,-3.33333,0,-4.3068e-13
0,-0.833333,-2.91667,0,-5.25151e-13
0,-0.833333,-2.5,0,-4.60921e-13
0,-0.833333,-2.08333,0,-4.28184e-13
0,-0.833333,-1.66667,0,-4.29267e-13
0,-0.833333,-1.25,0,-4.46963e-13
0,-0.833333,-0.833333,0,-4.64205e-13
0,-0.833333,-0.416667,0,-4.62103e-13
0,-0.833333,0,0,-4.27176e-13
0,-0.833333,0.416667,0,-3.65516e-13
0,-0.833333,0.833333,0,-2.99134e-13
0,-0.833333,1.25,0,-2.43637e-13
0,-0.833333,1.66667,0,-2.02219e-13
0,-0.833333,2.08333,0,-1.72584e-13
0,-0.833333,2.5,0,-1.51748e-13
0,-0.833333,2.91667,0,-1.37439e-13
0,-0.833333,3.33333,0,-1.28232e-13
0,-0.833333,3.75,0,-1.23444e-13
0,-0.833333,4.16667,0,-1.23134e-13
0,-0.833333,4.58333,0,-1.28383e-13
0,-0.833333,5,0,-1.42558e-13
0,-0.416667,-5,0,-1.10726e-13
0,-0.416667,-4.58333,0,-1.34612e-13
0,-0.416667,-4.16667,0,-1.75845e-13
0,-0.416667,-3.75,0,-2.56134e-13
0,-0.416667,-3.33333,0,-4.2262e-13
0,-0.416667,-2.91667,0,-5.66404e-13
0,-0.416667,-2.5,0,-5.26001e-13
0,-0.416667,-2.08333,0,-5.07643e-13
0,-0.416667,-1.66667,0,-5.3852e-13
0,-0.416667,-1.25,0,-6.06038e-13
0,-0.416667,-0.833333,0,-6.81022e-13
0,-0.416667,-0.416667,0,-7.08113e-13
0,-0.416667,0,0,-6.37996e-13
0,-0.416667,0.416667,0,-4.96946e-13
0,-0.416667,0.833333,0,-3.66563e-13
0,-0.416667,1.25,0,-2.76463e-13
0,-0.416667,1.66667,0,-2.18284e-13
0,-0.416667,2.08333,0,-1.80416e-13
0,-0.416667,2.5,0,-1.55272e-13
0,-0.416667,2.91667,0,-1.38487e-13
0,-0.416667,3.33333,0,-1.27654e-13
0,-0.416667,3.75,0,-1.21568e-13
0,-0.416667,4.16667,0,-1.19924e-13
0,-0.416667,4.58333,0,-1.2339e-13
0,-0.416667,5,0,-1.40494e-13
0,0,-5,0,-1.09589e-13
0,0,-4.58333,0,-1.31853e-13
0,0,-4.16667,0,-1.69254e-13
0,0,-3.75,0,-2.39258e-13
0,0,-3.33333,0,-3.84813e-13
0,0,-2.91667,0,-5.86918e-13
0,0,-2.5,0,-6.08029e-13
0,0,-2.08333,0,-6.09388e-13
0,0,-1.66667,0,-6.89923e-13
0,0,-1.25,0,-8.89885e-13
0,0,-0.833333,0,-1.22496e-12
0,0,-0.416667,0,-1.40919e-12
0,0,0,0,-1.16134e-12
0,0,0.416667,0,-7.16451e-13
0,0,0.833333,0,-4.44166e-13
0,0,1.25,0,-3.05683e-13
0,0,1.66667,0,-2.30176e-13
0,0,2.08333,0,-1.8533e-13
0,0,2.5,0,-1.57006e-13
0,0,2.91667,0,-1.3857e-13
0,0,3.33333,0,-1.26724e-13
0,0,3.75,0,-1.19853e-13
0,0,4.16667,0,-1.17401e-13
0,0,4.58333,0,-1.19778e-13
0,0,5,0,-1.35014e-13
0,0.416667,-5,0,-1.07187e-13
0,0.416667,-4.58333,0,-1.26998e-13
0,0.416667,-4.16667,0,-1.59024e-13
0,0.416667,-3.75,0,-2.15519e-13
0,0.416667,-3.33333,0,-3.27002e-13
0,0.416667,-2.91667,0,-5.3518e-13
0,0.416667,-2.5,0,-6.80286e-13
0,0.416667,-2.08333,0,-7.18181e-13
0,0.416667,-1.66667,0,-8.42933e-13
0,0.416667,-1.25,0,-1.23881e-12
0,0.416667,-0.833333,0,-3.30569e-12
0,0.416667,-0.416667,0,-7.39116e-12
0,0.416667,0,0,-2.89277e-12
0,0.416667,0.416667,0,-9.57247e-13
0,0.416667,0.833333,0,-4.9243e-13
0,0.416667,1.25,0,-3.17579e-13
0,0.416667,1.66667,0,-2.32963e-13
0,0.416667,2.08333,0,-1.85336e-13
0,0.416667,2.5,0,-1.56025e-13
0,0.416667,2.91667,0,-1.37175e-13
0,0.416667,3.33333,0,-1.25087e-13
0,0.416667,3.75,0,-1.17986e-13
0,0.416667,4.16667,0,-1.15214e-13
0,0.416667,4.58333,0,-1.17059e-13
0,0.416667,5,0,-1.27178e-13
0,0.833333,-5,0,-1.03888e-13
0,0.833333,-4.58333,0,-1.20821e-13
0,0.833333,-4.16667,0,-1.47004e-13
0,0.833333,-3.75,0,-1.9007e-13
0,0.833333,-3.33333,0,-2.67475e-13
0,0.833333,-2.91667,0,-4.1671e-13
0,0.833333,-2.5,0,-6.42803e-13
0,0.833333,-2.08333,0,-7.89131e-13
0,0.833333,-1.66667,0,-9.2201e-13
0,0.833333,-1.25,0,-1.23247e-12
0,0.833333,-0.833333,0,-1.98229e-12
0,0.833333,-0.416667,0,-2.72296e-12
0,0.833333,0,0,-1.91098e-12
0,0.833333,0.416667,0,-8.71771e-13
0,0.833333,0.833333,0,-4.62523e-13
0,0.833333,1.25,0,-3.02577e-13
0,0.833333,1.66667,0,-2.24229e-13
0,0.833333,2.08333,0,-1.79674e-13
0,0.833333,2.5,0,-1.52028e-13
0,0.833333,2.91667,0,-1.34137e-13
0,0.833333,3.33333,0,-1.22615e-13
0,0.833333,3.75,0,-1.15833e-13
0,0.833333,4.16667,0,-1.1319e-13
0,0.833333,4.58333,0,-1.14976e-13
0,0.833333,5,0,-1.18038e-13
0,1.25,-5,0,-1.001e-13
0,1.25,-4.58333,0,-1.14092e-13
0,1.25,-4.16667,0,-1.34775e-13
0,1.25,-3.75,0,-1.66463e-13
0,1.25,-3.33333,0,-2.17754e-13
0,1.25,-2.91667,0,-3.06167e-13
0,1.25,-2.5,0,-4.60402e-13
0,1.25,-2.08333,0,-6.75434e-13
0,1.25,-1.66667,0,-8.67698e-13
0,1.25,-1.25,0,-1.05175e-12
0,1.25,-0.833333,0,-1.25533e-12
0,1.25,-0.416667,0,-1.3159e-12
0,1.25,0,0,-1.00756e-12
0,1.25,0.416667,0,-5.98969e-13
0,1.25,0.833333,0,-3.77243e-13
0,1.25,1.25,0,-2.67214e-13
0,1.25,1.66667,0,-2.06338e-13
0,1.25,2.08333,0,-1.69337e-13
0,1.25,2.5,0,-1.45468e-13
0,1.25,2.91667,0,-1.29672e-13
0,1.25,3.33333,0,-1.19404e-13
0,1.25,3.75,0,-1.13416e-13
0,1.25,4.16667,0,-1.11298e-13
0,1.25,4.58333,0,-1.13442e-13
0,1.25,5,0,-1.08516e-13
0,1.66667,-5,0,-9.62012e-14
0,1.66667,-4.58333,0,-1.07436e-13
0,1.66667,-4.16667,0,-1.23379e-13
0,1.66667,-3.75,0,-1.46279e-13
0,1.66667,-3.33333,0,-1.79965e-13
0,1.66667,-2.91667,0,-2.30889e-13
0,1.66667,-2.5,0,-3.08882e-13
0,1.66667,-2.08333,0,-4.23242e-13
0,1.66667,-1.66667,0,-5.65129e-13
0,1.66667,-1.25,0,-6.93007e-13
0,1.66667,-0.833333,0,-7.52905e-13
0,1.66667,-0.416667,0,-6.9615e-13
0,1.66667,0,0,-5.43676e-13
0,1.66667,0.416667,0,-3.94302e-13
0,1.66667,0.833333,0,-2.91691e-13
0,1.66667,1.25,0,-2.26535e-13
0,1.66667,1.66667,0,-1.84481e-13
0,1.66667,2.08333,0,-1.56445e-13
0,1.66667,2.5,0,-1.37326e-13
0,1.66667,2.91667,0,-1.24274e-13
0,1.66667,3.33333,0,-1.15717e-13
0,1.66667,3.75,0,-1.10881e-13
0,1.66667,4.16667,0,-1.09617e-13
0,1.66667,4.58333,0,-1.12495e-13
